,State,MSA,Month,Monthly_Goals_Adds,YTD_Goals_Adds
1480,SC,Rock Hill SC,2021-05-31,0.0,0.0
1481,SC,Rock Hill SC,2021-06-30,0.0,0.0
1482,SC,Rock Hill SC,2021-07-31,0.0,0.0
1483,SC,Rock Hill SC,2021-08-31,0.0,0.0
1484,SC,Rock Hill SC,2021-09-30,0.0,0.0
1485,SC,Rock Hill SC,2021-10-31,0.0,0.0
1486,SC,Rock Hill SC,2021-11-30,0.0,0.0
1487,SC,Rock Hill SC,2021-12-31,0.0,0.0
1488,SD,South Dakota,2021-01-31,0.0,0.0
1489,SD,South Dakota,2021-02-28,0.0,0.0
1490,SD,South Dakota,2021-03-31,0.0,0.0
1491,SD,South Dakota,2021-04-30,0.0,0.0
1492,SD,South Dakota,2021-05-31,0.0,0.0
1493,SD,South Dakota,2021-06-30,0.0,0.0
1494,SD,South Dakota,2021-07-31,0.0,0.0
1495,SD,South Dakota,2021-08-31,0.0,0.0
1496,SD,South Dakota,2021-09-30,0.0,0.0
1497,SD,South Dakota,2021-10-31,0.0,0.0
1498,SD,South Dakota,2021-11-30,0.0,0.0
1499,SD,South Dakota,2021-12-31,0.0,0.0
1500,TN,Chattanooga TN,2021-01-31,0.0,0.0
1501,TN,Chattanooga TN,2021-02-28,0.0,0.0
1502,TN,Chattanooga TN,2021-03-31,1.0,1.0
1503,TN,Chattanooga TN,2021-04-30,1.0,2.0
1504,TN,Chattanooga TN,2021-05-31,1.0,3.0
1505,TN,Chattanooga TN,2021-06-30,1.0,4.0
1506,TN,Chattanooga TN,2021-07-31,0.0,4.0
1507,TN,Chattanooga TN,2021-08-31,0.0,4.0
1508,TN,Chattanooga TN,2021-09-30,0.0,4.0
1509,TN,Chattanooga TN,2021-10-31,0.0,4.0
1510,TN,Chattanooga TN,2021-11-30,0.0,4.0
1511,TN,Chattanooga TN,2021-12-31,0.0,4.0
1512,TN,Knoxville TN,2021-01-31,0.0,0.0
1513,TN,Knoxville TN,2021-02-28,0.0,0.0
1514,TN,Knoxville TN,2021-03-31,0.0,0.0
1515,TN,Knoxville TN,2021-04-30,0.0,0.0
1516,TN,Knoxville TN,2021-05-31,0.0,0.0
1517,TN,Knoxville TN,2021-06-30,0.0,0.0
1518,TN,Knoxville TN,2021-07-31,0.0,0.0
1519,TN,Knoxville TN,2021-08-31,0.0,0.0
1520,TN,Knoxville TN,2021-09-30,0.0,0.0
1521,TN,Knoxville TN,2021-10-31,0.0,0.0
1522,TN,Knoxville TN,2021-11-30,0.0,0.0
1523,TN,Knoxville TN,2021-12-31,0.0,0.0
1524,TN,Memphis TN,2021-01-31,0.0,0.0
1525,TN,Memphis TN,2021-02-28,0.0,0.0
1526,TN,Memphis TN,2021-03-31,0.0,0.0
1527,TN,Memphis TN,2021-04-30,0.0,0.0
1528,TN,Memphis TN,2021-05-31,0.0,0.0
1529,TN,Memphis TN,2021-06-30,0.0,0.0
1530,TN,Memphis TN,2021-07-31,0.0,0.0
1531,TN,Memphis TN,2021-08-31,0.0,0.0
1532,TN,Memphis TN,2021-09-30,0.0,0.0
1533,TN,Memphis TN,2021-10-31,0.0,0.0
1534,TN,Memphis TN,2021-11-30,0.0,0.0
1535,TN,Memphis TN,2021-12-31,0.0,0.0
1536,TN,Nashville TN,2021-01-31,0.0,0.0
1537,TN,Nashville TN,2021-02-28,0.0,0.0
1538,TN,Nashville TN,2021-03-31,0.0,0.0
1539,TN,Nashville TN,2021-04-30,0.0,0.0
1540,TN,Nashville TN,2021-05-31,0.0,0.0
1541,TN,Nashville TN,2021-06-30,0.0,0.0
1542,TN,Nashville TN,2021-07-31,0.0,0.0
1543,TN,Nashville TN,2021-08-31,0.0,0.0
1544,TN,Nashville TN,2021-09-30,0.0,0.0
1545,TN,Nashville TN,2021-10-31,0.0,0.0
1546,TN,Nashville TN,2021-11-30,0.0,0.0
1547,TN,Nashville TN,2021-12-31,0.0,0.0
1548,TN,Other TN,2021-01-31,0.0,0.0
1549,TN,Other TN,2021-02-28,0.0,0.0
1550,TN,Other TN,2021-03-31,0.0,0.0
1551,TN,Other TN,2021-04-30,0.0,0.0
1552,TN,Other TN,2021-05-31,0.0,0.0
1553,TN,Other TN,2021-06-30,0.0,0.0
1554,TN,Other TN,2021-07-31,0.0,0.0
1555,TN,Other TN,2021-08-31,0.0,0.0
1556,TN,Other TN,2021-09-30,0.0,0.0
1557,TN,Other TN,2021-10-31,0.0,0.0
1558,TN,Other TN,2021-11-30,0.0,0.0
1559,TN,Other TN,2021-12-31,0.0,0.0
1560,TX,Austin TX,2021-01-31,0.0,0.0
1561,TX,Austin TX,2021-02-28,0.0,0.0
1562,TX,Austin TX,2021-03-31,0.0,0.0
1563,TX,Austin TX,2021-04-30,0.0,0.0
1564,TX,Austin TX,2021-05-31,0.0,0.0
1565,TX,Austin TX,2021-06-30,0.0,0.0
1566,TX,Austin TX,2021-07-31,0.0,0.0
1567,TX,Austin TX,2021-08-31,0.0,0.0
1568,TX,Austin TX,2021-09-30,0.0,0.0
1569,TX,Austin TX,2021-10-31,0.0,0.0
1570,TX,Austin TX,2021-11-30,0.0,0.0
1571,TX,Austin TX,2021-12-31,0.0,0.0
1572,TX,Dallas TX,2021-01-31,0.0,0.0
1573,TX,Dallas TX,2021-02-28,0.0,0.0
1574,TX,Dallas TX,2021-03-31,0.0,0.0
1575,TX,Dallas TX,2021-04-30,0.0,0.0
1576,TX,Dallas TX,2021-05-31,0.0,0.0
1577,TX,Dallas TX,2021-06-30,0.0,0.0
1578,TX,Dallas TX,2021-07-31,0.0,0.0
1579,TX,Dallas TX,2021-08-31,0.0,0.0
1580,TX,Dallas TX,2021-09-30,0.0,0.0
1581,TX,Dallas TX,2021-10-31,0.0,0.0
1582,TX,Dallas TX,2021-11-30,0.0,0.0
1583,TX,Dallas TX,2021-12-31,0.0,0.0
1584,TX,El Paso TX,2021-01-31,0.0,0.0
1585,TX,El Paso TX,2021-02-28,0.0,0.0
1586,TX,El Paso TX,2021-03-31,0.0,0.0
1587,TX,El Paso TX,2021-04-30,0.0,0.0
1588,TX,El Paso TX,2021-05-31,0.0,0.0
1589,TX,El Paso TX,2021-06-30,0.0,0.0
1590,TX,El Paso TX,2021-07-31,0.0,0.0
1591,TX,El Paso TX,2021-08-31,0.0,0.0
1592,TX,El Paso TX,2021-09-30,0.0,0.0
1593,TX,El Paso TX,2021-10-31,0.0,0.0
1594,TX,El Paso TX,2021-11-30,0.0,0.0
1595,TX,El Paso TX,2021-12-31,0.0,0.0
1596,TX,Fort Worth-Arlington TX,2021-01-31,0.0,0.0
1597,TX,Fort Worth-Arlington TX,2021-02-28,0.0,0.0
1598,TX,Fort Worth-Arlington TX,2021-03-31,0.0,0.0
1599,TX,Fort Worth-Arlington TX,2021-04-30,0.0,0.0
1600,TX,Fort Worth-Arlington TX,2021-05-31,0.0,0.0
1601,TX,Fort Worth-Arlington TX,2021-06-30,0.0,0.0
1602,TX,Fort Worth-Arlington TX,2021-07-31,0.0,0.0
1603,TX,Fort Worth-Arlington TX,2021-08-31,0.0,0.0
1604,TX,Fort Worth-Arlington TX,2021-09-30,0.0,0.0
1605,TX,Fort Worth-Arlington TX,2021-10-31,0.0,0.0
1606,TX,Fort Worth-Arlington TX,2021-11-30,0.0,0.0
1607,TX,Fort Worth-Arlington TX,2021-12-31,0.0,0.0
1608,TX,Houston TX,2021-01-31,0.0,0.0
1609,TX,Houston TX,2021-02-28,0.0,0.0
1610,TX,Houston TX,2021-03-31,0.0,0.0
1611,TX,Houston TX,2021-04-30,0.0,0.0
1612,TX,Houston TX,2021-05-31,0.0,0.0
1613,TX,Houston TX,2021-06-30,0.0,0.0
1614,TX,Houston TX,2021-07-31,0.0,0.0
1615,TX,Houston TX,2021-08-31,0.0,0.0
1616,TX,Houston TX,2021-09-30,0.0,0.0
1617,TX,Houston TX,2021-10-31,0.0,0.0
1618,TX,Houston TX,2021-11-30,0.0,0.0
1619,TX,Houston TX,2021-12-31,0.0,0.0
1620,TX,Other TX,2021-01-31,0.0,0.0
1621,TX,Other TX,2021-02-28,0.0,0.0
1622,TX,Other TX,2021-03-31,0.0,0.0
1623,TX,Other TX,2021-04-30,0.0,0.0
1624,TX,Other TX,2021-05-31,0.0,0.0
1625,TX,Other TX,2021-06-30,0.0,0.0
1626,TX,Other TX,2021-07-31,0.0,0.0
1627,TX,Other TX,2021-08-31,0.0,0.0
1628,TX,Other TX,2021-09-30,0.0,0.0
1629,TX,Other TX,2021-10-31,0.0,0.0
1630,TX,Other TX,2021-11-30,0.0,0.0
1631,TX,Other TX,2021-12-31,0.0,0.0
1632,TX,San Antonio TX,2021-01-31,0.0,0.0
1633,TX,San Antonio TX,2021-02-28,0.0,0.0
1634,TX,San Antonio TX,2021-03-31,0.0,0.0
1635,TX,San Antonio TX,2021-04-30,0.0,0.0
1636,TX,San Antonio TX,2021-05-31,0.0,0.0
1637,TX,San Antonio TX,2021-06-30,0.0,0.0
1638,TX,San Antonio TX,2021-07-31,0.0,0.0
1639,TX,San Antonio TX,2021-08-31,0.0,0.0
1640,TX,San Antonio TX,2021-09-30,0.0,0.0
1641,TX,San Antonio TX,2021-10-31,0.0,0.0
1642,TX,San Antonio TX,2021-11-30,0.0,0.0
1643,TX,San Antonio TX,2021-12-31,0.0,0.0
1644,UT,Other UT,2021-01-31,0.0,0.0
1645,UT,Other UT,2021-02-28,0.0,0.0
1646,UT,Other UT,2021-03-31,0.0,0.0
1647,UT,Other UT,2021-04-30,0.0,0.0
1648,UT,Other UT,2021-05-31,0.0,0.0
1649,UT,Other UT,2021-06-30,0.0,0.0
1650,UT,Other UT,2021-07-31,0.0,0.0
1651,UT,Other UT,2021-08-31,0.0,0.0
1652,UT,Other UT,2021-09-30,0.0,0.0
1653,UT,Other UT,2021-10-31,0.0,0.0
1654,UT,Other UT,2021-11-30,0.0,0.0
1655,UT,Other UT,2021-12-31,0.0,0.0
1656,UT,Salt Lake City UT,2021-01-31,0.0,0.0
1657,UT,Salt Lake City UT,2021-02-28,0.0,0.0
1658,UT,Salt Lake City UT,2021-03-31,0.0,0.0
1659,UT,Salt Lake City UT,2021-04-30,0.0,0.0
1660,UT,Salt Lake City UT,2021-05-31,0.0,0.0
1661,UT,Salt Lake City UT,2021-06-30,0.0,0.0
1662,UT,Salt Lake City UT,2021-07-31,0.0,0.0
1663,UT,Salt Lake City UT,2021-08-31,0.0,0.0
1664,UT,Salt Lake City UT,2021-09-30,0.0,0.0
1665,UT,Salt Lake City UT,2021-10-31,0.0,0.0
1666,UT,Salt Lake City UT,2021-11-30,0.0,0.0
1667,UT,Salt Lake City UT,2021-12-31,0.0,0.0
1668,VA,Norfolk-VA Beach VA,2021-01-31,0.0,0.0
1669,VA,Norfolk-VA Beach VA,2021-02-28,0.0,0.0
1670,VA,Norfolk-VA Beach VA,2021-03-31,0.0,0.0
1671,VA,Norfolk-VA Beach VA,2021-04-30,0.0,0.0
1672,VA,Norfolk-VA Beach VA,2021-05-31,0.0,0.0
1673,VA,Norfolk-VA Beach VA,2021-06-30,0.0,0.0
1674,VA,Norfolk-VA Beach VA,2021-07-31,0.0,0.0
1675,VA,Norfolk-VA Beach VA,2021-08-31,0.0,0.0
1676,VA,Norfolk-VA Beach VA,2021-09-30,0.0,0.0
1677,VA,Norfolk-VA Beach VA,2021-10-31,0.0,0.0
1678,VA,Norfolk-VA Beach VA,2021-11-30,0.0,0.0
1679,VA,Norfolk-VA Beach VA,2021-12-31,0.0,0.0
1680,VA,Other VA,2021-01-31,0.0,0.0
1681,VA,Other VA,2021-02-28,0.0,0.0
1682,VA,Other VA,2021-03-31,0.0,0.0
1683,VA,Other VA,2021-04-30,0.0,0.0
1684,VA,Other VA,2021-05-31,0.0,0.0
1685,VA,Other VA,2021-06-30,0.0,0.0
1686,VA,Other VA,2021-07-31,0.0,0.0
1687,VA,Other VA,2021-08-31,0.0,0.0
1688,VA,Other VA,2021-09-30,0.0,0.0
1689,VA,Other VA,2021-10-31,0.0,0.0
1690,VA,Other VA,2021-11-30,0.0,0.0
1691,VA,Other VA,2021-12-31,0.0,0.0
1692,VA,Richmond-Petersburg VA,2021-01-31,0.0,0.0
1693,VA,Richmond-Petersburg VA,2021-02-28,0.0,0.0
1694,VA,Richmond-Petersburg VA,2021-03-31,0.0,0.0
1695,VA,Richmond-Petersburg VA,2021-04-30,0.0,0.0
1696,VA,Richmond-Petersburg VA,2021-05-31,0.0,0.0
1697,VA,Richmond-Petersburg VA,2021-06-30,0.0,0.0
1698,VA,Richmond-Petersburg VA,2021-07-31,0.0,0.0
1699,VA,Richmond-Petersburg VA,2021-08-31,0.0,0.0
1700,VA,Richmond-Petersburg VA,2021-09-30,0.0,0.0
1701,VA,Richmond-Petersburg VA,2021-10-31,0.0,0.0
1702,VA,Richmond-Petersburg VA,2021-11-30,0.0,0.0
1703,VA,Richmond-Petersburg VA,2021-12-31,0.0,0.0
1704,VA,VA-DC Suburbs VA,2021-01-31,0.0,0.0
1705,VA,VA-DC Suburbs VA,2021-02-28,0.0,0.0
1706,VA,VA-DC Suburbs VA,2021-03-31,0.0,0.0
1707,VA,VA-DC Suburbs VA,2021-04-30,0.0,0.0
1708,VA,VA-DC Suburbs VA,2021-05-31,0.0,0.0
1709,VA,VA-DC Suburbs VA,2021-06-30,0.0,0.0
1710,VA,VA-DC Suburbs VA,2021-07-31,0.0,0.0
1711,VA,VA-DC Suburbs VA,2021-08-31,0.0,0.0
1712,VA,VA-DC Suburbs VA,2021-09-30,0.0,0.0
1713,VA,VA-DC Suburbs VA,2021-10-31,0.0,0.0
1714,VA,VA-DC Suburbs VA,2021-11-30,0.0,0.0
1715,VA,VA-DC Suburbs VA,2021-12-31,0.0,0.0
1716,VT,Vermont,2021-01-31,0.0,0.0
1717,VT,Vermont,2021-02-28,0.0,0.0
1718,VT,Vermont,2021-03-31,0.0,0.0
1719,VT,Vermont,2021-04-30,0.0,0.0
1720,VT,Vermont,2021-05-31,0.0,0.0
1721,VT,Vermont,2021-06-30,0.0,0.0
1722,VT,Vermont,2021-07-31,0.0,0.0
1723,VT,Vermont,2021-08-31,0.0,0.0
1724,VT,Vermont,2021-09-30,0.0,0.0
1725,VT,Vermont,2021-10-31,0.0,0.0
1726,VT,Vermont,2021-11-30,0.0,0.0
1727,VT,Vermont,2021-12-31,0.0,0.0
1728,WA,Other WA,2021-01-31,0.0,0.0
1729,WA,Other WA,2021-02-28,0.0,0.0
1730,WA,Other WA,2021-03-31,0.0,0.0
1731,WA,Other WA,2021-04-30,0.0,0.0
1732,WA,Other WA,2021-05-31,0.0,0.0
1733,WA,Other WA,2021-06-30,0.0,0.0
1734,WA,Other WA,2021-07-31,0.0,0.0
1735,WA,Other WA,2021-08-31,0.0,0.0
1736,WA,Other WA,2021-09-30,0.0,0.0
1737,WA,Other WA,2021-10-31,0.0,0.0
1738,WA,Other WA,2021-11-30,0.0,0.0
1739,WA,Other WA,2021-12-31,0.0,0.0
1740,WA,Seattle WA,2021-01-31,0.0,0.0
1741,WA,Seattle WA,2021-02-28,0.0,0.0
1742,WA,Seattle WA,2021-03-31,0.0,0.0
1743,WA,Seattle WA,2021-04-30,0.0,0.0
1744,WA,Seattle WA,2021-05-31,0.0,0.0
1745,WA,Seattle WA,2021-06-30,0.0,0.0
1746,WA,Seattle WA,2021-07-31,0.0,0.0
1747,WA,Seattle WA,2021-08-31,0.0,0.0
1748,WA,Seattle WA,2021-09-30,0.0,0.0
1749,WA,Seattle WA,2021-10-31,0.0,0.0
1750,WA,Seattle WA,2021-11-30,0.0,0.0
1751,WA,Seattle WA,2021-12-31,0.0,0.0
1752,WA,Spokane WA,2021-01-31,0.0,0.0
1753,WA,Spokane WA,2021-02-28,0.0,0.0
1754,WA,Spokane WA,2021-03-31,0.0,0.0
1755,WA,Spokane WA,2021-04-30,0.0,0.0
1756,WA,Spokane WA,2021-05-31,0.0,0.0
1757,WA,Spokane WA,2021-06-30,0.0,0.0
1758,WA,Spokane WA,2021-07-31,0.0,0.0
1759,WA,Spokane WA,2021-08-31,0.0,0.0
1760,WA,Spokane WA,2021-09-30,0.0,0.0
1761,WA,Spokane WA,2021-10-31,0.0,0.0
1762,WA,Spokane WA,2021-11-30,0.0,0.0
1763,WA,Spokane WA,2021-12-31,0.0,0.0
1764,WA,Tacoma WA,2021-01-31,0.0,0.0
1765,WA,Tacoma WA,2021-02-28,0.0,0.0
1766,WA,Tacoma WA,2021-03-31,0.0,0.0
1767,WA,Tacoma WA,2021-04-30,0.0,0.0
1768,WA,Tacoma WA,2021-05-31,0.0,0.0
1769,WA,Tacoma WA,2021-06-30,0.0,0.0
1770,WA,Tacoma WA,2021-07-31,0.0,0.0
1771,WA,Tacoma WA,2021-08-31,0.0,0.0
1772,WA,Tacoma WA,2021-09-30,0.0,0.0
1773,WA,Tacoma WA,2021-10-31,0.0,0.0
1774,WA,Tacoma WA,2021-11-30,0.0,0.0
1775,WA,Tacoma WA,2021-12-31,0.0,0.0
1776,WI,Green Bay-Appleton WI,2021-01-31,0.0,0.0
1777,WI,Green Bay-Appleton WI,2021-02-28,0.0,0.0
1778,WI,Green Bay-Appleton WI,2021-03-31,0.0,0.0
1779,WI,Green Bay-Appleton WI,2021-04-30,0.0,0.0
1780,WI,Green Bay-Appleton WI,2021-05-31,0.0,0.0
1781,WI,Green Bay-Appleton WI,2021-06-30,0.0,0.0
1782,WI,Green Bay-Appleton WI,2021-07-31,0.0,0.0
1783,WI,Green Bay-Appleton WI,2021-08-31,0.0,0.0
1784,WI,Green Bay-Appleton WI,2021-09-30,0.0,0.0
1785,WI,Green Bay-Appleton WI,2021-10-31,0.0,0.0
1786,WI,Green Bay-Appleton WI,2021-11-30,0.0,0.0
1787,WI,Green Bay-Appleton WI,2021-12-31,0.0,0.0
1788,WI,Madison WI,2021-01-31,0.0,0.0
1789,WI,Madison WI,2021-02-28,0.0,0.0
1790,WI,Madison WI,2021-03-31,0.0,0.0
1791,WI,Madison WI,2021-04-30,0.0,0.0
1792,WI,Madison WI,2021-05-31,0.0,0.0
1793,WI,Madison WI,2021-06-30,0.0,0.0
1794,WI,Madison WI,2021-07-31,0.0,0.0
1795,WI,Madison WI,2021-08-31,0.0,0.0
1796,WI,Madison WI,2021-09-30,0.0,0.0
1797,WI,Madison WI,2021-10-31,0.0,0.0
1798,WI,Madison WI,2021-11-30,0.0,0.0
1799,WI,Madison WI,2021-12-31,0.0,0.0
1800,WI,Milwaukee WI,2021-01-31,0.0,0.0
1801,WI,Milwaukee WI,2021-02-28,0.0,0.0
1802,WI,Milwaukee WI,2021-03-31,0.0,0.0
1803,WI,Milwaukee WI,2021-04-30,0.0,0.0
1804,WI,Milwaukee WI,2021-05-31,0.0,0.0
1805,WI,Milwaukee WI,2021-06-30,0.0,0.0
1806,WI,Milwaukee WI,2021-07-31,0.0,0.0
1807,WI,Milwaukee WI,2021-08-31,0.0,0.0
1808,WI,Milwaukee WI,2021-09-30,0.0,0.0
1809,WI,Milwaukee WI,2021-10-31,0.0,0.0
1810,WI,Milwaukee WI,2021-11-30,0.0,0.0
1811,WI,Milwaukee WI,2021-12-31,0.0,0.0
1812,WI,Other WI,2021-01-31,0.0,0.0
1813,WI,Other WI,2021-02-28,0.0,0.0
1814,WI,Other WI,2021-03-31,0.0,0.0
1815,WI,Other WI,2021-04-30,0.0,0.0
1816,WI,Other WI,2021-05-31,0.0,0.0
1817,WI,Other WI,2021-06-30,0.0,0.0
1818,WI,Other WI,2021-07-31,0.0,0.0
1819,WI,Other WI,2021-08-31,0.0,0.0
1820,WI,Other WI,2021-09-30,0.0,0.0
1821,WI,Other WI,2021-10-31,0.0,0.0
1822,WI,Other WI,2021-11-30,0.0,0.0
1823,WI,Other WI,2021-12-31,0.0,0.0
1824,WV,Charleston WV,2021-01-31,0.0,0.0
1825,WV,Charleston WV,2021-02-28,0.0,0.0
1826,WV,Charleston WV,2021-03-31,0.0,0.0
1827,WV,Charleston WV,2021-04-30,0.0,0.0
1828,WV,Charleston WV,2021-05-31,0.0,0.0
1829,WV,Charleston WV,2021-06-30,0.0,0.0
1830,WV,Charleston WV,2021-07-31,0.0,0.0
1831,WV,Charleston WV,2021-08-31,0.0,0.0
1832,WV,Charleston WV,2021-09-30,0.0,0.0
1833,WV,Charleston WV,2021-10-31,0.0,0.0
1834,WV,Charleston WV,2021-11-30,0.0,0.0
1835,WV,Charleston WV,2021-12-31,0.0,0.0
1836,WV,Other WV,2021-01-31,0.0,0.0
1837,WV,Other WV,2021-02-28,0.0,0.0
1838,WV,Other WV,2021-03-31,0.0,0.0
1839,WV,Other WV,2021-04-30,0.0,0.0
1840,WV,Other WV,2021-05-31,0.0,0.0
1841,WV,Other WV,2021-06-30,0.0,0.0
1842,WV,Other WV,2021-07-31,0.0,0.0
1843,WV,Other WV,2021-08-31,0.0,0.0
1844,WV,Other WV,2021-09-30,0.0,0.0
1845,WV,Other WV,2021-10-31,0.0,0.0
1846,WV,Other WV,2021-11-30,0.0,0.0
1847,WV,Other WV,2021-12-31,0.0,0.0
1848,WY,Wyoming,2021-01-31,0.0,0.0
1849,WY,Wyoming,2021-02-28,0.0,0.0
1850,WY,Wyoming,2021-03-31,0.0,0.0
1851,WY,Wyoming,2021-04-30,0.0,0.0
1852,WY,Wyoming,2021-05-31,0.0,0.0
1853,WY,Wyoming,2021-06-30,0.0,0.0
1854,WY,Wyoming,2021-07-31,0.0,0.0
1855,WY,Wyoming,2021-08-31,0.0,0.0
1856,WY,Wyoming,2021-09-30,0.0,0.0
1857,WY,Wyoming,2021-10-31,0.0,0.0
1858,WY,Wyoming,2021-11-30,0.0,0.0
1859,WY,Wyoming,2021-12-31,0.0,0.0
1860,AK,Alaska,2022-01-31,0.0,0.0
1861,AK,Alaska,2022-02-28,0.0,0.0
1862,AK,Alaska,2022-03-31,0.0,0.0
1863,AK,Alaska,2022-04-30,0.0,0.0
1864,AK,Alaska,2022-05-31,0.0,0.0
1865,AK,Alaska,2022-06-30,0.0,0.0
1866,AK,Alaska,2022-07-31,0.0,0.0
1867,AK,Alaska,2022-08-31,0.0,0.0
1868,AK,Alaska,2022-09-30,0.0,0.0
1869,AK,Alaska,2022-10-31,0.0,0.0
1870,AK,Alaska,2022-11-30,0.0,0.0
1871,AK,Alaska,2022-12-31,0.0,0.0
1872,AL,Birmingham AL,2022-01-31,0.0,0.0
1873,AL,Birmingham AL,2022-02-28,0.0,0.0
1874,AL,Birmingham AL,2022-03-31,0.0,0.0
1875,AL,Birmingham AL,2022-04-30,0.0,0.0
1876,AL,Birmingham AL,2022-05-31,0.0,0.0
1877,AL,Birmingham AL,2022-06-30,0.0,0.0
1878,AL,Birmingham AL,2022-07-31,0.0,0.0
1879,AL,Birmingham AL,2022-08-31,0.0,0.0
1880,AL,Birmingham AL,2022-09-30,0.0,0.0
1881,AL,Birmingham AL,2022-10-31,0.0,0.0
1882,AL,Birmingham AL,2022-11-30,0.0,0.0
1883,AL,Birmingham AL,2022-12-31,0.0,0.0
1884,AL,Mobile AL,2022-01-31,0.0,0.0
1885,AL,Mobile AL,2022-02-28,0.0,0.0
1886,AL,Mobile AL,2022-03-31,0.0,0.0
1887,AL,Mobile AL,2022-04-30,0.0,0.0
1888,AL,Mobile AL,2022-05-31,0.0,0.0
1889,AL,Mobile AL,2022-06-30,0.0,0.0
1890,AL,Mobile AL,2022-07-31,0.0,0.0
1891,AL,Mobile AL,2022-08-31,0.0,0.0
1892,AL,Mobile AL,2022-09-30,0.0,0.0
1893,AL,Mobile AL,2022-10-31,0.0,0.0
1894,AL,Mobile AL,2022-11-30,0.0,0.0
1895,AL,Mobile AL,2022-12-31,0.0,0.0
1896,AL,Montgomery AL,2022-01-31,0.0,0.0
1897,AL,Montgomery AL,2022-02-28,0.0,0.0
1898,AL,Montgomery AL,2022-03-31,0.0,0.0
1899,AL,Montgomery AL,2022-04-30,0.0,0.0
1900,AL,Montgomery AL,2022-05-31,0.0,0.0
1901,AL,Montgomery AL,2022-06-30,0.0,0.0
1902,AL,Montgomery AL,2022-07-31,0.0,0.0
1903,AL,Montgomery AL,2022-08-31,0.0,0.0
1904,AL,Montgomery AL,2022-09-30,0.0,0.0
1905,AL,Montgomery AL,2022-10-31,0.0,0.0
1906,AL,Montgomery AL,2022-11-30,0.0,0.0
1907,AL,Montgomery AL,2022-12-31,0.0,0.0
1908,AL,Other AL,2022-01-31,0.0,0.0
1909,AL,Other AL,2022-02-28,0.0,0.0
1910,AL,Other AL,2022-03-31,0.0,0.0
1911,AL,Other AL,2022-04-30,0.0,0.0
1912,AL,Other AL,2022-05-31,0.0,0.0
1913,AL,Other AL,2022-06-30,0.0,0.0
1914,AL,Other AL,2022-07-31,0.0,0.0
1915,AL,Other AL,2022-08-31,0.0,0.0
1916,AL,Other AL,2022-09-30,0.0,0.0
1917,AL,Other AL,2022-10-31,0.0,0.0
1918,AL,Other AL,2022-11-30,0.0,0.0
1919,AL,Other AL,2022-12-31,0.0,0.0
1920,AR,Arkansas,2022-01-31,0.0,0.0
1921,AR,Arkansas,2022-02-28,0.0,0.0
1922,AR,Arkansas,2022-03-31,0.0,0.0
1923,AR,Arkansas,2022-04-30,0.0,0.0
1924,AR,Arkansas,2022-05-31,0.0,0.0
1925,AR,Arkansas,2022-06-30,0.0,0.0
1926,AR,Arkansas,2022-07-31,0.0,0.0
1927,AR,Arkansas,2022-08-31,0.0,0.0
1928,AR,Arkansas,2022-09-30,0.0,0.0
1929,AR,Arkansas,2022-10-31,0.0,0.0
1930,AR,Arkansas,2022-11-30,0.0,0.0
1931,AR,Arkansas,2022-12-31,0.0,0.0
1932,AZ,Other AZ,2022-01-31,0.0,0.0
1933,AZ,Other AZ,2022-02-28,0.0,0.0
1934,AZ,Other AZ,2022-03-31,0.0,0.0
1935,AZ,Other AZ,2022-04-30,0.0,0.0
1936,AZ,Other AZ,2022-05-31,0.0,0.0
1937,AZ,Other AZ,2022-06-30,0.0,0.0
1938,AZ,Other AZ,2022-07-31,0.0,0.0
1939,AZ,Other AZ,2022-08-31,0.0,0.0
1940,AZ,Other AZ,2022-09-30,0.0,0.0
1941,AZ,Other AZ,2022-10-31,0.0,0.0
1942,AZ,Other AZ,2022-11-30,0.0,0.0
1943,AZ,Other AZ,2022-12-31,0.0,0.0
1944,AZ,Phoenix AZ,2022-01-31,0.0,0.0
1945,AZ,Phoenix AZ,2022-02-28,0.0,0.0
1946,AZ,Phoenix AZ,2022-03-31,0.0,0.0
1947,AZ,Phoenix AZ,2022-04-30,0.0,0.0
1948,AZ,Phoenix AZ,2022-05-31,0.0,0.0
1949,AZ,Phoenix AZ,2022-06-30,0.0,0.0
1950,AZ,Phoenix AZ,2022-07-31,0.0,0.0
1951,AZ,Phoenix AZ,2022-08-31,0.0,0.0
1952,AZ,Phoenix AZ,2022-09-30,0.0,0.0
1953,AZ,Phoenix AZ,2022-10-31,0.0,0.0
1954,AZ,Phoenix AZ,2022-11-30,0.0,0.0
1955,AZ,Phoenix AZ,2022-12-31,0.0,0.0
1956,AZ,Tucson AZ,2022-01-31,0.0,0.0
1957,AZ,Tucson AZ,2022-02-28,0.0,0.0
1958,AZ,Tucson AZ,2022-03-31,0.0,0.0
1959,AZ,Tucson AZ,2022-04-30,0.0,0.0
1960,AZ,Tucson AZ,2022-05-31,0.0,0.0
1961,AZ,Tucson AZ,2022-06-30,0.0,0.0
1962,AZ,Tucson AZ,2022-07-31,0.0,0.0
1963,AZ,Tucson AZ,2022-08-31,0.0,0.0
1964,AZ,Tucson AZ,2022-09-30,0.0,0.0
1965,AZ,Tucson AZ,2022-10-31,0.0,0.0
1966,AZ,Tucson AZ,2022-11-30,0.0,0.0
1967,AZ,Tucson AZ,2022-12-31,0.0,0.0
